<BALANCE>,Data
8116.0,2018-07-26
8116.0,2018-07-27
8043.0,2018-07-30
8043.0,2018-07-31
7982.0,2018-08-01
7949.0,2018-08-02
7949.0,2018-08-03
7949.0,2018-08-06
7949.0,2018-08-07
7949.0,2018-08-08
8128.0,2018-08-09
8307.0,2018-08-10
8307.0,2018-08-13
8246.0,2018-08-14
8246.0,2018-08-15
8160.0,2018-08-16
8160.0,2018-08-17
8160.0,2018-08-20
8339.0,2018-08-21
8464.0,2018-08-22
8403.0,2018-08-23
8403.0,2018-08-24
8582.0,2018-08-27
8582.0,2018-08-28
8521.0,2018-08-29
8700.0,2018-08-30
8700.0,2018-08-31
8700.0,2018-09-03
8879.0,2018-09-04
8879.0,2018-09-05
8818.0,2018-09-06
8757.0,2018-09-10
8936.0,2018-09-11
8936.0,2018-09-12
8882.0,2018-09-13
8786.0,2018-09-14
8786.0,2018-09-17
8965.0,2018-09-18
8904.0,2018-09-19
8904.0,2018-09-20
8843.0,2018-09-21
8850.0,2018-09-24
8850.0,2018-09-25
8850.0,2018-09-26
9029.0,2018-09-27
9029.0,2018-09-28
9029.0,2018-10-01
9173.0,2018-10-02
9173.0,2018-10-03
9173.0,2018-10-04
9112.0,2018-10-05
9051.0,2018-10-08
9051.0,2018-10-09
9230.0,2018-10-10
9108.0,2018-10-11
9108.0,2018-10-15
9287.0,2018-10-16
9287.0,2018-10-17
9445.0,2018-10-18
9323.0,2018-10-19
9443.0,2018-10-22
9443.0,2018-10-23
9382.0,2018-10-24
9382.0,2018-10-25
9321.0,2018-10-26
9321.0,2018-10-29
9321.0,2018-10-30
9260.0,2018-10-31
9199.0,2018-11-01
9199.0,2018-11-05
9138.0,2018-11-06
9077.0,2018-11-07
9016.0,2018-11-08
8955.0,2018-11-09
8955.0,2018-11-12
8955.0,2018-11-13
8955.0,2018-11-14
8955.0,2018-11-16
8955.0,2018-11-19
8894.0,2018-11-21
8894.0,2018-11-22
9040.0,2018-11-23
9219.0,2018-11-26
9219.0,2018-11-27
9158.0,2018-11-28
9158.0,2018-11-29
9097.0,2018-11-30
9097.0,2018-12-03
9036.0,2018-12-04
9036.0,2018-12-05
9154.0,2018-12-06
9154.0,2018-12-07
9093.0,2018-12-10
9093.0,2018-12-11
9032.0,2018-12-12
9032.0,2018-12-13
9032.0,2018-12-14
9211.0,2018-12-17
9211.0,2018-12-18
9150.0,2018-12-19
9150.0,2018-12-20
9150.0,2018-12-21
9329.0,2018-12-26
9329.0,2018-12-27
9508.0,2018-12-28
9687.0,2019-01-02
9687.0,2019-01-03
9626.0,2019-01-04
9626.0,2019-01-07
9565.0,2019-01-08
9504.0,2019-01-09
9504.0,2019-01-10
9504.0,2019-01-11
9578.0,2019-01-14
9456.0,2019-01-15
9395.0,2019-01-16
9558.0,2019-01-17
